Id;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;MoSold;YrSold;SaleType;SaleCondition;SalePrice
1001;20;RL;74;10206;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;Edwards;Norm;Norm;1Fam;1Story;3;3;1952;1952;Flat;Tar&Grv;BrkComm;Brk Cmn;None;0;TA;TA;Slab;NA;NA;NA;NA;0;NA;0;0;0;GasW;Fa;N;FuseF;944;0;0;944;0;0;1;0;2;1;Fa;4;Min1;0;NA;Detchd;1956;Unf;2;528;TA;Fa;Y;0;0;0;0;0;0;NA;NA;NA;0;7;2009;WD;Normal;82000
1002;30;RL;60;5400;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;OldTown;Norm;Norm;1Fam;1Story;5;6;1920;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;BrkTil;Fa;TA;No;Unf;0;Unf;0;691;691;GasA;Ex;Y;FuseA;691;0;0;691;0;0;1;0;2;1;Ex;4;Typ;0;NA;Detchd;1920;Unf;1;216;Fa;TA;N;0;20;94;0;0;0;NA;NA;NA;0;1;2007;WD;Abnorml;86000
1003;20;RL;75;11957;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Somerst;RRAn;Norm;1Fam;1Story;8;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;BrkFace;53;Gd;TA;PConc;Gd;TA;No;GLQ;24;Unf;0;1550;1574;GasA;Ex;Y;SBrkr;1574;0;0;1574;0;0;2;0;3;1;Gd;7;Typ;1;Gd;Attchd;2006;RFn;3;824;TA;TA;Y;144;104;0;0;0;0;NA;NA;NA;0;7;2008;WD;Normal;232000
1004;90;RL;NA;11500;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;NWAmes;Feedr;RRAn;Duplex;1Story;5;6;1976;1976;Gable;CompShg;VinylSd;VinylSd;BrkFace;164;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;1680;1680;GasA;Fa;Y;SBrkr;1680;0;0;1680;0;0;2;0;4;2;TA;8;Typ;0;NA;Detchd;1976;Unf;2;528;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;6;2007;WD;Normal;136905
1005;120;RL;43;3182;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Blmngtn;Norm;Norm;TwnhsE;1Story;7;5;2005;2006;Gable;CompShg;VinylSd;VinylSd;BrkFace;16;Gd;TA;PConc;Gd;TA;No;GLQ;16;Unf;0;1330;1346;GasA;Ex;Y;SBrkr;1504;0;0;1504;0;0;2;0;1;1;Gd;7;Typ;1;Gd;Attchd;2005;Fin;2;457;TA;TA;Y;156;0;0;0;0;0;NA;NA;NA;0;5;2009;WD;Normal;181000
1006;80;RL;65;8385;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;SLvl;5;8;1977;1977;Gable;CompShg;HdBoard;HdBoard;BrkFace;220;Gd;TA;CBlock;Gd;Gd;Av;GLQ;595;Unf;0;390;985;GasA;TA;Y;SBrkr;985;0;0;985;0;0;2;0;3;1;TA;6;Typ;0;NA;Attchd;1977;Unf;1;328;TA;TA;Y;210;0;0;0;0;0;NA;NA;NA;0;11;2008;WD;Normal;149900
1007;20;RL;NA;12155;Pave;NA;IR3;Lvl;AllPub;Inside;Gtl;NAmes;PosN;Norm;1Fam;1Story;6;3;1970;1970;Gable;CompShg;Plywood;Plywood;None;0;TA;TA;CBlock;Gd;TA;No;LwQ;1237;Unf;0;420;1657;GasA;Gd;Y;SBrkr;1657;0;0;1657;0;1;2;0;3;1;TA;7;Typ;1;TA;Attchd;1970;Unf;2;484;TA;TA;Y;0;0;0;0;147;0;NA;NA;NA;0;3;2007;WD;Normal;163500
1008;160;RM;21;2217;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;TwnhsE;2Story;4;4;1970;1970;Gable;CompShg;CemntBd;CmentBd;None;0;TA;TA;CBlock;TA;TA;No;BLQ;273;LwQ;273;0;546;GasA;TA;Y;SBrkr;546;546;0;1092;0;0;1;1;3;1;TA;6;Typ;0;NA;Attchd;1970;RFn;1;286;TA;TA;Y;238;0;0;0;0;0;NA;NA;NA;0;8;2009;WD;Normal;88000
1009;20;RL;43;12118;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;Mitchel;Norm;Norm;1Fam;1Story;7;5;2004;2005;Hip;CompShg;VinylSd;VinylSd;Stone;108;Gd;TA;PConc;Ex;TA;Mn;Unf;0;Unf;0;1710;1710;GasA;Ex;Y;SBrkr;1710;0;0;1710;0;0;2;0;3;1;Gd;7;Typ;1;Gd;Attchd;2004;Fin;2;550;TA;TA;Y;100;48;0;0;180;0;NA;NA;NA;0;4;2009;WD;Normal;240000
1010;50;RL;60;6000;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;SWISU;Norm;Norm;1Fam;1.5Fin;5;5;1926;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;Fa;BrkTil;TA;TA;No;Unf;0;Unf;0;1008;1008;GasA;Ex;Y;SBrkr;1008;0;514;1522;0;0;2;0;4;1;TA;7;Typ;0;NA;NA;NA;NA;0;0;NA;NA;P;0;0;138;0;0;0;NA;NA;NA;0;6;2006;WD;Normal;102000
1011;50;RL;115;21286;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;1.5Fin;5;5;1948;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;720;720;GasA;TA;Y;SBrkr;720;551;0;1271;0;0;2;0;4;1;TA;7;Typ;1;Gd;Attchd;1948;Unf;1;312;TA;TA;Y;0;0;108;0;0;0;NA;NA;NA;0;8;2008;WD;Normal;135000
1012;90;RL;75;9825;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;Duplex;1Story;5;5;1965;1965;Hip;CompShg;AsphShn;AsphShn;None;0;TA;TA;CBlock;NA;NA;NA;NA;0;NA;0;0;0;GasA;TA;N;SBrkr;1664;0;0;1664;0;0;2;0;4;2;TA;8;Typ;0;NA;NA;NA;NA;0;0;NA;NA;Y;0;0;0;0;0;0;NA;NA;NA;0;5;2010;WD;Normal;100000
1013;70;RL;55;10592;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;2Story;6;7;1923;1996;Hip;CompShg;Wd Sdng;Wd Sdng;None;0;TA;Gd;PConc;TA;Fa;No;Unf;0;Unf;0;602;602;GasA;TA;Y;SBrkr;900;602;0;1502;0;0;1;1;3;1;Gd;7;Typ;2;TA;Detchd;1923;Unf;1;180;TA;TA;Y;96;0;112;0;53;0;NA;NA;NA;0;8;2007;WD;Normal;165000
1014;30;RM;60;7200;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1Story;5;4;1910;2006;Hip;CompShg;MetalSd;Stucco;None;0;TA;TA;BrkTil;TA;TA;No;ALQ;247;Rec;465;310;1022;GasW;TA;N;SBrkr;1022;0;0;1022;1;0;1;0;2;1;TA;4;Maj2;0;NA;Detchd;1956;Unf;1;280;TA;TA;Y;0;30;226;0;0;0;NA;NA;NA;0;6;2009;WD;Normal;85000
1015;20;RL;60;11664;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Artery;Norm;1Fam;1Story;6;5;1948;1950;Gable;CompShg;MetalSd;MetalSd;BrkFace;206;TA;TA;CBlock;TA;Fa;No;BLQ;336;Unf;0;746;1082;GasA;TA;Y;SBrkr;1082;0;0;1082;0;0;1;0;2;1;TA;5;Typ;1;Gd;Detchd;1948;Unf;1;240;TA;TA;Y;0;130;0;0;0;0;NA;NA;NA;0;11;2007;WD;Normal;119200
1016;60;RL;70;8400;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;2Story;8;6;2001;2001;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;No;GLQ;643;Unf;0;167;810;GasA;Ex;Y;SBrkr;810;855;0;1665;1;0;2;1;3;1;Gd;6;Typ;0;NA;Attchd;2001;Fin;2;528;TA;TA;Y;0;45;0;0;0;0;NA;NA;NA;0;11;2009;WD;Normal;227000
1017;20;RL;73;11883;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;1996;1996;Hip;CompShg;VinylSd;VinylSd;BrkFace;196;Gd;TA;PConc;Gd;TA;Gd;GLQ;690;Unf;0;814;1504;GasA;Ex;Y;SBrkr;1504;0;0;1504;1;0;2;0;3;1;Gd;6;Typ;1;TA;Attchd;1996;Fin;2;478;TA;TA;Y;115;66;0;0;0;0;NA;NA;NA;0;6;2009;WD;Normal;203000
1018;120;RL;NA;5814;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;StoneBr;Norm;Norm;TwnhsE;1Story;8;5;1984;1984;Gable;CompShg;HdBoard;HdBoard;None;0;Gd;TA;CBlock;Gd;TA;Av;GLQ;1036;Unf;0;184;1220;GasA;Gd;Y;SBrkr;1360;0;0;1360;1;0;1;0;1;1;Gd;4;Typ;1;Ex;Attchd;1984;RFn;2;565;TA;TA;Y;63;0;0;0;0;0;NA;NA;NA;0;8;2009;COD;Abnorml;187500
1019;80;RL;NA;10784;Pave;NA;IR1;Lvl;AllPub;FR2;Gtl;Gilbert;Norm;Norm;1Fam;SLvl;7;5;1991;1992;Gable;CompShg;HdBoard;HdBoard;BrkFace;76;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;384;384;GasA;Gd;Y;SBrkr;802;670;0;1472;0;0;2;1;3;1;Gd;7;Typ;1;TA;Attchd;1991;RFn;2;402;TA;TA;Y;164;0;0;0;0;0;NA;NA;NA;0;5;2007;WD;Normal;160000
1020;120;RL;43;3013;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Blmngtn;Norm;Norm;TwnhsE;1Story;7;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;BrkFace;145;Gd;TA;PConc;Gd;TA;Gd;GLQ;16;Unf;0;1346;1362;GasA;Ex;Y;SBrkr;1506;0;0;1506;0;0;2;0;2;1;Gd;6;Typ;1;Gd;Attchd;2005;Fin;2;440;TA;TA;Y;142;20;0;0;0;0;NA;NA;NA;0;4;2006;WD;Normal;213490
1021;20;RL;60;7024;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;1Fam;1Story;4;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;Gd;TA;No;GLQ;1024;Unf;0;108;1132;GasA;Ex;Y;SBrkr;1132;0;0;1132;1;0;1;1;2;1;Gd;5;Typ;0;NA;Attchd;2005;Fin;2;451;TA;TA;Y;252;64;0;0;0;0;NA;NA;NA;0;6;2008;WD;Normal;176000
1022;20;RL;64;7406;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;Stone;84;Gd;TA;PConc;Gd;TA;Av;GLQ;684;Unf;0;515;1199;GasA;Ex;Y;SBrkr;1220;0;0;1220;1;0;2;0;2;1;Gd;6;Typ;0;NA;Attchd;2006;RFn;2;632;TA;TA;Y;105;54;0;0;0;0;NA;NA;NA;0;7;2006;New;Partial;194000
1023;50;RM;52;9439;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1.5Fin;5;5;1930;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;CBlock;TA;TA;No;LwQ;324;Unf;0;588;912;GasA;Gd;Y;FuseA;912;336;0;1248;0;0;1;0;2;1;TA;6;Typ;0;NA;Detchd;1957;Unf;1;160;Fa;Fa;Y;0;0;192;0;0;0;NA;NA;NA;0;3;2007;WD;Normal;87000
1024;120;RL;43;3182;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Blmngtn;Norm;Norm;TwnhsE;1Story;7;5;2005;2006;Gable;CompShg;VinylSd;VinylSd;BrkFace;14;Gd;TA;PConc;Gd;Gd;No;GLQ;16;Unf;0;1330;1346;GasA;Ex;Y;SBrkr;1504;0;0;1504;0;0;2;0;2;1;Gd;7;Typ;1;Gd;Attchd;2005;Fin;2;437;TA;TA;Y;156;20;0;0;0;0;NA;NA;NA;0;5;2008;WD;Normal;191000
1025;20;RL;NA;15498;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;Timber;Norm;Norm;1Fam;1Story;8;6;1976;1976;Hip;WdShake;Stone;HdBoard;None;0;Gd;TA;CBlock;Gd;TA;Av;ALQ;1165;LwQ;400;0;1565;GasA;TA;Y;SBrkr;2898;0;0;2898;1;0;2;0;2;1;Gd;10;Typ;1;Gd;Attchd;1976;Fin;2;665;TA;TA;Y;0;72;174;0;0;0;NA;NA;NA;0;5;2008;COD;Abnorml;287000
1026;20;RL;70;7700;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;1Fam;1Story;5;5;1972;1972;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;CBlock;TA;TA;No;LwQ;138;Rec;468;276;882;GasA;TA;Y;SBrkr;882;0;0;882;1;0;1;0;3;1;TA;5;Typ;0;NA;Detchd;1980;Unf;2;461;TA;TA;Y;96;0;0;0;0;0;NA;MnPrv;NA;0;3;2007;WD;Normal;112500
1027;20;RL;73;9300;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Feedr;Norm;1Fam;1Story;5;5;1960;1960;Gable;CompShg;MetalSd;HdBoard;BrkFace;324;TA;TA;CBlock;TA;TA;No;Rec;697;Unf;0;571;1268;GasA;TA;Y;SBrkr;1264;0;0;1264;1;0;1;0;3;1;TA;6;Typ;2;Gd;Attchd;1960;Unf;2;461;TA;TA;Y;0;0;0;0;143;0;NA;NA;NA;0;4;2010;WD;Normal;167500
1028;20;RL;71;9520;Pave;NA;IR1;HLS;AllPub;Inside;Gtl;Timber;Norm;Norm;1Fam;1Story;8;5;2007;2008;Gable;CompShg;VinylSd;VinylSd;Stone;338;Gd;TA;PConc;Gd;TA;Gd;GLQ;1513;Unf;0;125;1638;GasA;Ex;Y;SBrkr;1646;0;0;1646;1;0;2;0;3;1;Gd;7;Typ;1;Gd;Attchd;2008;RFn;3;800;TA;TA;Y;192;44;0;0;0;0;NA;NA;NA;0;4;2008;New;Partial;293077
1029;50;RL;79;9492;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Artery;Norm;1Fam;1.5Fin;5;5;1941;1950;Gable;CompShg;WdShing;Wd Shng;None;0;TA;TA;CBlock;TA;TA;No;Rec;368;BLQ;41;359;768;GasA;TA;Y;SBrkr;968;408;0;1376;1;0;1;0;3;1;TA;6;Typ;1;Gd;Attchd;1941;Unf;1;240;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;4;2007;WD;Normal;105000
1030;160;RM;21;1680;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;BrDale;Norm;Norm;Twnhs;2Story;6;7;1972;1972;Gable;CompShg;HdBoard;HdBoard;BrkFace;281;TA;TA;CBlock;TA;TA;No;BLQ;317;Unf;0;355;672;GasA;Gd;Y;SBrkr;672;546;0;1218;0;1;1;1;3;1;TA;7;Typ;0;NA;Detchd;1972;Unf;1;264;TA;TA;Y;0;28;0;0;0;0;NA;NA;NA;0;5;2006;WD;Normal;118000
1031;190;RH;NA;7082;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;SWISU;Norm;Norm;2fmCon;2Story;5;8;1916;1995;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;TA;TA;Mn;Unf;0;Unf;0;686;686;GasA;Gd;Y;SBrkr;948;980;0;1928;0;0;2;0;5;2;TA;10;Typ;0;NA;NA;NA;NA;0;0;NA;NA;N;0;0;228;0;0;0;NA;NA;NA;0;7;2006;WD;Normal;160000
1032;75;RL;102;15863;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;SWISU;Norm;Norm;1Fam;2.5Fin;7;3;1920;1970;Gable;CompShg;Wd Sdng;Plywood;None;0;TA;TA;BrkTil;TA;TA;No;GLQ;523;Unf;0;301;824;GasA;Ex;Y;SBrkr;1687;998;397;3082;1;0;2;1;5;1;TA;12;Typ;2;TA;Basment;1970;Fin;2;672;TA;TA;Y;136;63;0;0;0;0;NA;NA;NA;0;8;2009;WD;Normal;197000
1033;60;RL;NA;14541;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;NoRidge;Norm;Norm;1Fam;2Story;8;7;1993;1993;Gable;CompShg;MetalSd;MetalSd;None;0;Gd;Gd;PConc;Gd;Gd;No;GLQ;1012;Unf;0;326;1338;GasA;Ex;Y;SBrkr;1352;1168;0;2520;1;0;2;1;5;1;Gd;10;Typ;1;TA;Attchd;1993;RFn;3;796;TA;TA;Y;209;55;0;0;0;0;NA;NA;NA;0;11;2006;WD;Abnorml;310000
1034;20;RL;NA;8125;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2002;2002;Gable;CompShg;VinylSd;VinylSd;Stone;295;Gd;TA;PConc;Gd;TA;No;GLQ;986;Unf;0;668;1654;GasA;Ex;Y;SBrkr;1654;0;0;1654;1;0;2;0;3;1;Gd;6;Typ;0;NA;Attchd;2002;Unf;3;900;TA;TA;Y;0;136;0;0;0;0;NA;NA;NA;0;2;2006;WD;Normal;230000
1035;30;RL;50;6305;Pave;NA;Reg;Bnk;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;1Story;5;7;1938;1950;Gable;CompShg;MetalSd;MetalSd;None;0;TA;Gd;PConc;Fa;Fa;No;Unf;0;Unf;0;920;920;GasA;Ex;Y;SBrkr;954;0;0;954;0;0;1;0;2;1;Fa;5;Typ;1;Gd;Basment;1938;Unf;1;240;Fa;TA;Y;0;0;0;0;0;0;NA;MnPrv;NA;0;6;2007;WD;Normal;119750
1036;20;RL;NA;11500;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;Edwards;Norm;Norm;1Fam;1Story;4;3;1957;1957;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;Gd;Slab;NA;NA;NA;NA;0;NA;0;0;0;GasA;Ex;N;SBrkr;845;0;0;845;0;0;1;0;3;1;TA;5;Typ;0;NA;Detchd;1957;Unf;1;290;TA;TA;N;186;0;0;0;0;0;NA;NA;NA;0;1;2009;WD;Normal;84000
1037;20;RL;89;12898;Pave;NA;IR1;HLS;AllPub;Inside;Gtl;Timber;Norm;Norm;1Fam;1Story;9;5;2007;2008;Hip;CompShg;VinylSd;VinylSd;Stone;70;Gd;TA;PConc;Ex;TA;Gd;GLQ;1022;Unf;0;598;1620;GasA;Ex;Y;SBrkr;1620;0;0;1620;1;0;2;0;2;1;Ex;6;Typ;1;Ex;Attchd;2008;Fin;3;912;TA;TA;Y;228;0;0;0;0;0;NA;NA;NA;0;9;2009;WD;Normal;315500
1038;60;RL;NA;9240;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;8;5;2001;2002;Gable;CompShg;VinylSd;VinylSd;BrkFace;396;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1055;1055;GasA;Ex;Y;SBrkr;1055;1208;0;2263;0;0;2;1;3;1;Gd;7;Typ;1;TA;BuiltIn;2001;Fin;2;905;TA;TA;Y;0;45;0;0;189;0;NA;NA;NA;0;9;2008;WD;Normal;287000
1039;160;RM;21;1533;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;Twnhs;2Story;4;6;1970;2008;Gable;CompShg;CemntBd;CmentBd;None;0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;546;546;GasA;TA;Y;SBrkr;798;546;0;1344;0;0;1;1;3;1;TA;6;Typ;1;TA;NA;NA;NA;0;0;NA;NA;Y;0;0;0;0;0;0;NA;NA;NA;0;5;2009;WD;Normal;97000
1040;180;RM;21;1477;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;TwnhsE;SFoyer;4;4;1970;1970;Gable;CompShg;CemntBd;CmentBd;None;0;TA;TA;CBlock;Gd;TA;Av;GLQ;509;Unf;0;121;630;GasA;TA;Y;SBrkr;630;0;0;630;1;0;1;0;1;1;TA;3;Typ;0;NA;Attchd;1970;Unf;1;286;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;4;2009;WD;Normal;80000
1041;20;RL;88;13125;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;4;1957;2000;Gable;CompShg;Wd Sdng;Wd Sdng;BrkCmn;67;TA;TA;CBlock;TA;TA;No;Rec;168;BLQ;682;284;1134;GasA;Ex;Y;SBrkr;1803;0;0;1803;1;0;2;0;3;1;TA;8;Maj1;1;TA;Attchd;1957;RFn;2;484;TA;TA;Y;0;0;0;0;0;0;NA;GdPrv;NA;0;1;2006;WD;Normal;155000
1042;60;RL;NA;9130;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Feedr;Norm;1Fam;2Story;6;8;1966;2000;Hip;CompShg;HdBoard;HdBoard;BrkFace;252;TA;TA;CBlock;TA;TA;No;GLQ;400;Rec;64;336;800;GasA;Gd;Y;SBrkr;800;832;0;1632;0;1;1;1;4;1;Gd;7;Typ;0;NA;Attchd;1966;Unf;2;484;TA;TA;Y;0;40;0;0;0;0;NA;NA;NA;0;7;2008;WD;Normal;173000
1043;120;RL;34;5381;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;Twnhs;1Story;6;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;Stone;135;Gd;TA;PConc;Gd;TA;Av;ALQ;900;Unf;0;406;1306;GasA;Ex;Y;SBrkr;1306;0;0;1306;1;0;2;0;1;1;Gd;5;Typ;1;Gd;Attchd;2005;RFn;2;624;TA;TA;Y;170;63;0;0;0;0;NA;NA;NA;0;8;2009;WD;Normal;196000
1044;60;RL;86;11839;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;1Fam;2Story;7;5;1990;1990;Hip;CompShg;HdBoard;HdBoard;BrkFace;99;TA;TA;PConc;Gd;TA;No;GLQ;1085;Unf;0;390;1475;GasA;Ex;Y;SBrkr;1532;797;0;2329;1;0;2;1;4;1;Gd;10;Typ;1;Ex;Attchd;1990;Unf;2;514;TA;TA;Y;192;121;0;0;0;0;NA;NA;NA;0;5;2008;WD;Normal;262280
1045;20;RL;80;9600;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;PosN;Norm;1Fam;1Story;8;5;1981;1981;Hip;WdShngl;BrkFace;BrkFace;None;0;Gd;TA;PConc;Gd;TA;No;ALQ;1104;Unf;0;1420;2524;GasA;TA;Y;SBrkr;2524;0;0;2524;1;0;2;1;4;1;Gd;9;Typ;1;Gd;Attchd;1981;Fin;2;542;TA;TA;Y;474;120;0;0;0;0;NA;MnPrv;NA;0;7;2009;WD;Normal;278000
1046;20;RL;NA;13680;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;Edwards;Norm;Norm;1Fam;1Story;3;5;1955;1955;Hip;CompShg;BrkFace;Wd Sdng;None;0;TA;TA;Slab;NA;NA;NA;NA;0;NA;0;0;0;GasA;Ex;Y;FuseA;1733;0;0;1733;0;0;2;0;4;1;TA;8;Min2;1;Gd;Attchd;1955;Unf;2;452;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;6;2009;WD;Normal;139600
1047;60;RL;85;16056;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;StoneBr;Norm;Norm;1Fam;2Story;9;5;2005;2006;Hip;CompShg;CemntBd;CmentBd;Stone;208;Gd;TA;PConc;Ex;TA;Av;GLQ;240;Unf;0;1752;1992;GasA;Ex;Y;SBrkr;1992;876;0;2868;0;0;3;1;4;1;Ex;11;Typ;1;Gd;BuiltIn;2005;Fin;3;716;TA;TA;Y;214;108;0;0;0;0;NA;NA;NA;0;7;2006;New;Partial;556581
1048;20;RL;57;9245;Pave;NA;IR2;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;5;5;1994;1995;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;Gd;TA;No;GLQ;686;Unf;0;304;990;GasA;Ex;Y;SBrkr;990;0;0;990;0;1;1;0;3;1;TA;5;Typ;0;NA;Detchd;1996;Unf;2;672;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;2;2008;WD;Normal;145000
1049;20;RL;100;21750;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Mitchel;Norm;Norm;1Fam;1Story;5;4;1960;2006;Hip;CompShg;HdBoard;HdBoard;BrkFace;75;TA;Fa;Slab;NA;NA;NA;NA;0;NA;0;0;0;GasA;TA;Y;SBrkr;1771;0;0;1771;0;0;1;0;3;1;TA;9;Min1;1;TA;Attchd;1960;Unf;2;336;TA;TA;Y;0;0;0;0;0;0;NA;GdPrv;NA;0;11;2009;WD;Normal;115000
1050;20;RL;60;11100;Pave;NA;Reg;Low;AllPub;Inside;Gtl;Edwards;Norm;Norm;1Fam;1Story;4;7;1946;2006;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;NA;NA;NA;NA;0;NA;0;0;0;GasA;Ex;Y;SBrkr;930;0;0;930;0;0;1;0;2;1;Gd;6;Typ;0;NA;Detchd;1946;Unf;1;308;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;4;2010;WD;Abnorml;84900
1051;20;RL;73;8993;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;1Story;7;5;2007;2007;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;1302;1302;GasA;Ex;Y;SBrkr;1302;0;0;1302;0;0;2;0;3;1;Gd;6;Typ;0;NA;Attchd;2007;Fin;2;436;TA;TA;Y;0;22;0;0;0;0;NA;NA;NA;0;8;2007;New;Partial;176485
