Id;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;MoSold;YrSold;SaleType;SaleCondition;SalePrice
1052;20;RL;103;11175;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2007;2007;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;1316;1316;GasA;Ex;Y;SBrkr;1316;0;0;1316;0;0;2;0;3;1;Gd;6;Typ;1;Gd;Attchd;2007;Fin;2;440;TA;TA;Y;0;20;0;0;0;0;NA;NA;NA;0;10;2007;New;Partial;200141
1053;60;RL;100;9500;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Artery;Norm;1Fam;2Story;6;6;1964;1978;Gable;CompShg;VinylSd;VinylSd;BrkCmn;272;TA;TA;CBlock;TA;TA;No;Rec;442;Unf;0;374;816;GasA;TA;Y;SBrkr;1127;850;0;1977;0;1;1;1;4;1;TA;9;Typ;1;TA;Attchd;1964;RFn;2;540;TA;TA;Y;0;52;0;0;0;0;NA;GdPrv;NA;0;6;2007;WD;Normal;165000
1054;20;RL;68;8562;Pave;NA;Reg;Lvl;AllPub;Inside;Mod;Edwards;Norm;Norm;1Fam;1Story;5;6;1957;2002;Hip;CompShg;HdBoard;HdBoard;Stone;145;TA;TA;CBlock;TA;TA;Av;Rec;383;Unf;0;833;1216;GasA;Ex;Y;FuseA;1526;0;0;1526;0;0;1;0;4;1;TA;7;Min2;1;Gd;Basment;1957;Unf;1;364;TA;TA;Y;116;78;0;0;0;0;NA;NA;NA;0;5;2010;WD;Normal;144500
1055;60;RL;90;11367;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;1Fam;2Story;8;5;2002;2002;Gable;CompShg;VinylSd;VinylSd;BrkFace;210;Gd;TA;PConc;Gd;TA;Mn;GLQ;932;Unf;0;133;1065;GasA;Ex;Y;SBrkr;1091;898;0;1989;1;0;2;1;3;1;Gd;7;Typ;1;Gd;Attchd;2002;Fin;2;586;TA;TA;Y;199;60;0;0;0;0;NA;NA;NA;0;11;2006;WD;Normal;255000
1056;20;RL;104;11361;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;1Story;6;5;1976;1976;Gable;CompShg;Plywood;Plywood;BrkFace;160;TA;TA;CBlock;Gd;TA;No;ALQ;644;Unf;0;549;1193;GasA;TA;Y;SBrkr;1523;0;0;1523;0;1;2;0;3;1;TA;7;Typ;1;TA;Attchd;1976;Fin;2;478;TA;TA;Y;0;0;0;0;189;0;NA;MnPrv;NA;0;5;2008;COD;Abnorml;180000
1057;120;RL;43;7052;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;TwnhsE;1Story;7;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;Stone;240;Gd;TA;PConc;Gd;TA;Av;GLQ;659;Unf;0;705;1364;GasA;Ex;Y;SBrkr;1364;0;0;1364;1;0;2;0;2;1;Gd;6;Typ;1;Gd;Attchd;2005;RFn;2;484;TA;TA;Y;192;36;0;0;0;0;NA;NA;NA;0;6;2006;WD;Normal;185850
1058;60;RL;NA;29959;Pave;NA;IR2;Lvl;AllPub;FR2;Gtl;NoRidge;Norm;Norm;1Fam;2Story;7;6;1994;1994;Gable;CompShg;HdBoard;HdBoard;None;0;Gd;TA;PConc;Gd;TA;No;GLQ;595;Unf;0;378;973;GasA;Ex;Y;SBrkr;979;871;0;1850;0;0;2;1;3;1;Gd;7;Typ;1;Gd;BuiltIn;1994;Fin;2;467;TA;TA;Y;168;98;0;0;0;0;NA;NA;NA;0;1;2009;WD;Normal;248000
1059;60;RL;96;11308;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;2Story;9;5;2008;2008;Gable;CompShg;VinylSd;VinylSd;Stone;154;Ex;TA;PConc;Ex;TA;Av;GLQ;936;Unf;0;168;1104;GasA;Ex;Y;SBrkr;1130;1054;0;2184;1;0;2;1;3;1;Ex;10;Typ;1;Gd;Attchd;2008;Fin;3;836;TA;TA;Y;0;102;0;0;0;0;NA;NA;NA;0;7;2009;WD;Normal;335000
1060;50;RL;NA;11275;Pave;NA;IR1;HLS;AllPub;Corner;Mod;Crawfor;Norm;Norm;1Fam;1.5Fin;6;7;1932;1950;Gable;CompShg;MetalSd;MetalSd;BrkFace;480;TA;TA;CBlock;TA;TA;Mn;Rec;297;LwQ;557;0;854;GasA;TA;Y;SBrkr;1096;895;0;1991;0;0;1;1;3;1;TA;7;Typ;1;Gd;Detchd;1977;Unf;2;432;TA;Fa;Y;0;0;19;0;0;0;NA;NA;NA;0;3;2007;WD;Normal;220000
1061;120;RL;41;4920;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;StoneBr;Norm;Norm;TwnhsE;1Story;8;5;2001;2001;Gable;CompShg;CemntBd;CmentBd;None;0;Gd;TA;PConc;Gd;TA;Mn;GLQ;616;Unf;0;722;1338;GasA;Ex;Y;SBrkr;1338;0;0;1338;1;0;2;0;2;1;Gd;6;Typ;0;NA;Attchd;2001;Fin;2;582;TA;TA;Y;0;0;170;0;0;0;NA;NA;NA;0;4;2010;WD;Normal;213500
1062;30;C (all);120;18000;Grvl;NA;Reg;Low;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;1Story;3;4;1935;1950;Gable;CompShg;MetalSd;MetalSd;None;0;Fa;TA;CBlock;TA;TA;No;Unf;0;Unf;0;894;894;GasA;TA;Y;SBrkr;894;0;0;894;0;0;1;0;2;1;TA;6;Typ;0;NA;Detchd;1994;RFn;3;1248;TA;TA;Y;0;20;0;0;0;0;NA;NA;Shed;560;8;2008;ConLD;Normal;81000
1063;190;RM;85;13600;Pave;Grvl;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;2fmCon;2Story;5;5;1900;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;662;662;GasA;TA;N;SBrkr;1422;915;0;2337;0;0;2;0;5;2;TA;10;Min2;0;NA;Detchd;1945;Unf;2;560;TA;TA;Y;0;57;0;0;0;0;NA;NA;NA;0;9;2007;WD;Normal;90000
1064;30;RM;50;6000;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Artery;Norm;1Fam;1Story;6;6;1925;1980;Gable;CompShg;MetalSd;MetalSd;None;0;TA;Gd;BrkTil;TA;TA;No;BLQ;397;Unf;0;706;1103;GasA;Gd;Y;SBrkr;1103;0;0;1103;0;0;1;0;2;1;Gd;5;Typ;1;Gd;Detchd;1976;Unf;2;440;TA;TA;Y;166;120;0;0;0;0;NA;MnPrv;NA;0;7;2006;WD;Normal;110500
1065;20;RL;NA;11000;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;6;1966;1966;Gable;CompShg;Plywood;Plywood;BrkFace;200;TA;TA;CBlock;TA;TA;Mn;BLQ;740;Rec;230;184;1154;GasA;Ex;Y;SBrkr;1154;0;0;1154;0;0;1;1;3;1;TA;6;Typ;1;Po;Attchd;1966;RFn;2;480;TA;TA;Y;0;58;0;0;0;0;NA;MnPrv;NA;0;11;2009;WD;Normal;154000
1066;60;RL;80;14000;Pave;NA;Reg;Lvl;AllPub;Inside;Mod;ClearCr;Norm;Norm;1Fam;2Story;7;5;1996;1997;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;Gd;TA;PConc;Ex;TA;Gd;GLQ;1201;Unf;0;105;1306;GasA;Ex;Y;SBrkr;1306;954;0;2260;1;0;2;1;3;1;Gd;7;Typ;0;NA;Attchd;1996;RFn;2;533;TA;TA;Y;296;44;0;0;0;0;NA;NA;NA;0;4;2010;WD;Normal;328000
1067;60;RL;59;7837;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;7;1993;1994;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;799;799;GasA;Gd;Y;SBrkr;799;772;0;1571;0;0;2;1;3;1;TA;7;Typ;1;TA;Attchd;1993;RFn;2;380;TA;TA;Y;0;40;0;0;0;0;NA;NA;NA;0;5;2009;WD;Normal;178000
1068;60;RL;80;9760;Pave;NA;Reg;Lvl;AllPub;Inside;Mod;NAmes;Norm;Norm;1Fam;2Story;6;6;1964;1964;Gable;CompShg;HdBoard;HdBoard;BrkFace;360;TA;TA;CBlock;TA;TA;Gd;GLQ;674;LwQ;106;0;780;GasA;TA;Y;SBrkr;798;813;0;1611;1;0;1;1;4;1;TA;7;Typ;0;NA;Attchd;1964;RFn;2;442;TA;TA;Y;328;128;0;0;189;0;NA;NA;NA;0;6;2008;WD;Normal;167900
1069;160;RM;42;3964;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;TwnhsE;2Story;6;4;1973;1973;Gable;CompShg;CemntBd;CmentBd;None;0;TA;TA;CBlock;Gd;TA;No;ALQ;837;Unf;0;105;942;GasA;Gd;Y;SBrkr;1291;1230;0;2521;1;0;2;1;5;1;TA;10;Maj1;1;Gd;Attchd;1973;Fin;2;576;TA;TA;Y;728;20;0;0;0;0;NA;GdPrv;NA;0;6;2006;WD;Normal;151400
1070;45;RL;60;9600;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1.5Unf;5;7;1949;2003;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;No;ALQ;220;Unf;0;625;845;GasA;TA;Y;SBrkr;893;0;0;893;0;1;1;0;2;1;Gd;4;Typ;0;NA;Detchd;1985;Unf;2;576;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;5;2007;WD;Normal;135000
1071;20;RL;72;10152;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;5;1956;1956;Hip;CompShg;MetalSd;MetalSd;BrkFace;120;TA;TA;CBlock;TA;TA;No;BLQ;586;Unf;0;462;1048;GasA;TA;Y;SBrkr;1048;0;0;1048;1;0;1;0;3;1;TA;6;Typ;0;NA;Attchd;1956;Unf;1;286;TA;TA;Y;0;20;0;0;192;0;NA;NA;NA;0;6;2007;WD;Normal;135000
1072;60;RL;78;11700;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;RRAn;Norm;1Fam;2Story;6;6;1968;1968;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;No;Rec;298;Unf;0;429;727;GasA;Ex;Y;SBrkr;829;727;0;1556;0;0;1;1;4;1;TA;8;Typ;0;NA;Attchd;1968;Unf;2;441;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;5;2009;WD;Normal;154000
1073;50;RL;50;7585;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Artery;Norm;1Fam;1.5Fin;5;3;1948;1950;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;Fa;Fa;Mn;Unf;0;Unf;0;810;810;GasA;Fa;Y;FuseA;1002;454;0;1456;1;1;1;0;4;1;TA;7;Typ;1;TA;Detchd;1954;Unf;1;280;TA;TA;P;0;0;0;0;0;0;NA;NA;NA;0;8;2006;WD;Normal;91500
1074;60;RL;75;7950;Pave;NA;IR1;Bnk;AllPub;Corner;Gtl;Edwards;Norm;Norm;1Fam;2Story;6;6;1977;1977;Hip;CompShg;HdBoard;Plywood;BrkFace;140;TA;TA;CBlock;TA;TA;No;BLQ;535;Unf;0;155;690;GasA;TA;Y;SBrkr;698;728;0;1426;0;0;1;1;3;1;TA;6;Typ;0;NA;Attchd;1977;Fin;2;440;TA;TA;Y;252;0;0;0;0;0;NA;MnPrv;NA;0;7;2009;WD;Normal;159500
1075;20;RL;74;8556;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;1240;1240;GasA;Ex;Y;SBrkr;1240;0;0;1240;0;0;2;0;2;1;Gd;5;Typ;0;NA;Attchd;2006;RFn;3;826;TA;TA;Y;140;93;0;0;0;0;NA;NA;NA;0;5;2007;WD;Normal;194000
1076;70;RL;75;13125;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;2Story;7;6;1940;1984;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;CBlock;TA;TA;No;BLQ;410;Unf;0;390;800;GasA;TA;Y;SBrkr;960;780;0;1740;0;0;1;1;3;1;TA;6;Typ;2;Gd;Attchd;1940;Unf;1;240;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;7;2007;CWD;Normal;219500
1077;50;RL;60;10800;Pave;Grvl;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1.5Fin;5;8;1936;1989;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;CBlock;Fa;TA;No;ALQ;626;Unf;0;170;796;GasA;Gd;Y;SBrkr;1096;370;0;1466;0;1;2;0;3;1;Gd;7;Min1;1;TA;Attchd;1950;Unf;2;566;TA;TA;Y;436;21;0;0;0;0;NA;NA;Shed;500;4;2006;WD;Normal;170000
1078;20;RL;NA;15870;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;5;1969;1969;Gable;CompShg;VinylSd;Plywood;None;0;TA;TA;CBlock;TA;TA;Mn;BLQ;75;Rec;791;230;1096;GasA;Ex;Y;SBrkr;1096;0;0;1096;1;0;1;0;3;1;TA;6;Typ;0;NA;Attchd;1969;Fin;1;299;TA;TA;Y;240;32;0;0;0;0;NA;NA;NA;0;3;2006;WD;Abnorml;138800
1079;120;RM;37;4435;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;TwnhsE;1Story;6;5;2004;2004;Gable;CompShg;VinylSd;VinylSd;BrkFace;169;Gd;TA;PConc;Gd;TA;Mn;GLQ;662;Unf;0;186;848;GasA;Ex;Y;SBrkr;848;0;0;848;1;0;1;0;1;1;Gd;3;Typ;1;Gd;Attchd;2004;RFn;2;420;TA;TA;Y;140;0;0;0;0;0;NA;NA;NA;0;5;2006;WD;Normal;155900
1080;20;RL;65;8775;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;5;5;1994;1994;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;Gd;TA;No;GLQ;495;Unf;0;495;990;GasA;Gd;Y;SBrkr;990;0;0;990;0;0;1;0;3;1;TA;5;Typ;0;NA;Attchd;1996;Unf;1;299;TA;TA;Y;0;64;0;0;0;0;NA;NA;NA;0;4;2007;WD;Normal;126000
1081;20;RL;80;11040;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;1Story;6;7;1971;2004;Gable;CompShg;VinylSd;VinylSd;BrkFace;144;Gd;Gd;CBlock;TA;TA;No;ALQ;656;Unf;0;602;1258;GasA;Ex;Y;SBrkr;1258;0;0;1258;0;1;2;0;3;1;Gd;5;Typ;0;NA;Attchd;1971;RFn;2;528;TA;TA;Y;55;0;0;216;0;0;NA;NA;NA;0;10;2008;COD;Abnorml;145000
1082;20;RL;75;7500;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;Sawyer;Feedr;Norm;1Fam;1Story;5;5;1963;1963;Gable;CompShg;HdBoard;HdBoard;None;0;TA;TA;CBlock;TA;TA;No;ALQ;824;Unf;0;216;1040;GasA;Fa;Y;SBrkr;1040;0;0;1040;1;0;1;1;3;1;TA;5;Typ;0;NA;Attchd;1963;Fin;1;308;TA;TA;Y;0;0;220;0;0;0;NA;MnPrv;NA;0;6;2010;WD;Normal;133000
1083;20;RL;70;8749;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2002;2002;Gable;CompShg;VinylSd;VinylSd;BrkFace;100;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1459;1459;GasA;Ex;Y;SBrkr;1459;0;0;1459;0;0;2;0;3;1;Gd;6;Typ;1;Gd;Attchd;2002;RFn;2;527;TA;TA;Y;192;39;0;0;0;0;NA;NA;NA;0;9;2007;WD;Normal;192000
1084;20;RL;80;8800;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;6;1964;1964;Hip;CompShg;HdBoard;HdBoard;BrkFace;425;TA;TA;CBlock;TA;TA;No;BLQ;553;Unf;0;698;1251;GasA;TA;Y;SBrkr;1251;0;0;1251;1;0;1;0;3;1;TA;6;Typ;2;Gd;Attchd;1964;RFn;1;461;TA;TA;Y;0;116;0;0;0;0;NA;MnPrv;Shed;700;3;2006;WD;Normal;160000
1085;60;RL;NA;13031;Pave;NA;IR2;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;1995;1996;Gable;CompShg;HdBoard;HdBoard;None;0;TA;TA;PConc;Gd;TA;No;ALQ;592;Unf;0;99;691;GasA;Gd;Y;SBrkr;691;807;0;1498;0;0;2;1;3;1;TA;6;Typ;1;TA;Attchd;1995;Fin;2;409;TA;TA;Y;315;44;0;0;0;0;NA;NA;NA;0;7;2006;WD;Normal;187500
1086;85;RL;73;9069;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;1Fam;SFoyer;6;6;1992;1992;Gable;CompShg;HdBoard;HdBoard;None;0;TA;TA;PConc;Gd;TA;Av;GLQ;747;Unf;0;189;936;GasA;Ex;Y;SBrkr;996;0;0;996;1;0;1;0;2;1;Gd;5;Typ;0;NA;Attchd;1992;Unf;2;564;TA;TA;Y;120;0;0;0;0;0;NA;NA;NA;0;4;2010;WD;Normal;147000
1087;160;RM;NA;1974;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;TwnhsE;2Story;4;5;1973;1973;Gable;CompShg;CemntBd;CmentBd;None;0;TA;TA;CBlock;TA;TA;No;BLQ;334;Unf;0;212;546;GasA;TA;Y;SBrkr;546;546;0;1092;0;0;1;1;3;1;TA;6;Typ;0;NA;Attchd;1973;RFn;1;286;TA;TA;Y;120;96;0;0;0;0;NA;NA;NA;0;5;2010;WD;Normal;83500
1088;60;FV;85;10574;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;2Story;8;5;2005;2006;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;Mn;Unf;0;Unf;0;1082;1082;GasA;Ex;Y;SBrkr;1082;871;0;1953;0;0;2;1;3;1;Gd;9;Typ;1;Gd;Attchd;2005;RFn;3;1043;TA;TA;Y;160;50;0;0;0;0;NA;NA;NA;0;5;2009;WD;Normal;252000
1089;160;RM;24;2522;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;Twnhs;2Story;7;5;2004;2004;Gable;CompShg;VinylSd;VinylSd;Stone;50;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;970;970;GasA;Ex;Y;SBrkr;970;739;0;1709;0;0;2;0;3;1;Gd;7;Maj1;0;NA;Detchd;2004;Unf;2;380;TA;TA;Y;0;40;0;0;0;0;NA;NA;NA;0;4;2006;WD;Normal;137500
1090;120;FV;37;3316;Pave;Pave;IR1;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;TwnhsE;1Story;8;5;2005;2005;Gable;CompShg;MetalSd;MetalSd;None;0;Gd;TA;PConc;Gd;TA;No;GLQ;1039;Unf;0;208;1247;GasA;Ex;Y;SBrkr;1247;0;0;1247;1;0;1;1;1;1;Gd;4;Typ;1;Gd;Attchd;2005;Fin;2;550;TA;TA;Y;0;84;0;0;0;0;NA;NA;NA;0;4;2006;WD;Normal;197000
1091;90;RL;60;8544;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;Duplex;1Story;3;4;1950;1950;Gable;CompShg;BrkFace;BrkFace;None;0;TA;TA;Slab;NA;NA;NA;NA;0;NA;0;0;0;Wall;Fa;N;FuseA;1040;0;0;1040;0;0;2;0;2;2;TA;6;Typ;0;NA;Detchd;1987;Unf;2;400;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;6;2009;WD;Normal;92900
1092;160;FV;24;2160;Pave;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;Twnhs;2Story;7;5;1999;2000;Gable;CompShg;MetalSd;MetalSd;BrkFace;212;Gd;TA;PConc;Gd;TA;No;BLQ;510;Unf;0;90;600;GasA;Ex;Y;SBrkr;624;628;0;1252;1;0;2;1;2;1;Gd;4;Typ;0;NA;Detchd;1999;Unf;2;462;TA;TA;Y;0;48;0;0;0;0;NA;NA;NA;0;3;2008;WD;Normal;160000
1093;50;RL;60;8400;Pave;NA;Reg;Bnk;AllPub;Inside;Gtl;SWISU;Norm;Norm;1Fam;1.5Fin;6;5;1925;1950;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;PConc;TA;TA;No;Rec;423;Unf;0;758;1181;GasA;Fa;Y;SBrkr;1390;304;0;1694;0;0;2;0;4;1;TA;7;Typ;1;Gd;Detchd;1925;Unf;2;576;TA;TA;Y;342;0;128;0;0;0;NA;NA;NA;0;6;2008;WD;Normal;136500
1094;20;RL;71;9230;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Feedr;Norm;1Fam;1Story;5;8;1965;1998;Hip;CompShg;MetalSd;MetalSd;BrkFace;166;TA;TA;CBlock;TA;TA;Mn;GLQ;661;Unf;0;203;864;GasA;Gd;Y;SBrkr;1200;0;0;1200;1;0;1;1;1;1;Gd;6;Typ;0;NA;Detchd;1977;Unf;2;884;TA;TA;Y;0;64;0;0;0;0;NA;MnPrv;NA;0;10;2006;WD;Normal;146000
1095;20;RL;74;5868;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1956;2000;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;No;BLQ;248;Rec;240;448;936;GasA;Ex;Y;SBrkr;936;0;0;936;1;0;1;0;2;1;TA;4;Typ;0;NA;Attchd;1956;Fin;1;308;TA;TA;Y;0;0;80;0;160;0;NA;NA;NA;0;5;2010;WD;Normal;129000
1096;20;RL;78;9317;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;6;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;No;GLQ;24;Unf;0;1290;1314;GasA;Gd;Y;SBrkr;1314;0;0;1314;0;0;2;0;3;1;Gd;6;Typ;1;Gd;Attchd;2006;RFn;2;440;TA;TA;Y;0;22;0;0;0;0;NA;NA;NA;0;3;2007;WD;Normal;176432
1097;70;RM;60;6882;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;2Story;6;7;1914;2006;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;PConc;TA;TA;No;Unf;0;Unf;0;684;684;GasA;TA;Y;SBrkr;773;582;0;1355;0;0;1;1;3;1;Gd;7;Typ;0;NA;NA;NA;NA;0;0;NA;NA;Y;136;0;115;0;0;0;NA;NA;NA;0;3;2007;WD;Normal;127000
1098;120;RL;NA;3696;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;StoneBr;Norm;Norm;TwnhsE;1Story;8;5;1986;1986;Gable;CompShg;HdBoard;HdBoard;None;0;Gd;TA;CBlock;Gd;TA;No;Unf;0;Unf;0;1074;1074;GasA;Ex;Y;SBrkr;1088;0;0;1088;0;0;1;1;2;1;Gd;5;Typ;0;NA;Attchd;1987;RFn;2;461;TA;TA;Y;0;74;137;0;0;0;NA;NA;NA;0;10;2007;WD;Normal;170000
1099;50;RM;50;6000;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1.5Fin;4;6;1936;1950;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;BrkTil;TA;TA;No;BLQ;672;Unf;0;0;672;GasA;TA;Y;SBrkr;757;567;0;1324;0;0;1;0;3;1;TA;6;Typ;0;NA;Detchd;1936;Unf;1;240;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;7;2009;WD;Normal;128000
1100;20;RL;82;11880;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NWAmes;RRAn;Norm;1Fam;1Story;7;5;1978;1978;Gable;CompShg;Plywood;Plywood;BrkFace;206;TA;TA;CBlock;Gd;TA;No;ALQ;704;Unf;0;567;1271;GasA;TA;Y;SBrkr;1601;0;0;1601;0;0;2;0;3;1;TA;7;Typ;1;TA;Attchd;1978;RFn;2;478;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;4;2009;COD;Abnorml;157000
1101;30;RL;60;8400;Pave;NA;Reg;Bnk;AllPub;Inside;Gtl;SWISU;Norm;Norm;1Fam;1Story;2;5;1920;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;CBlock;TA;Fa;No;Rec;290;Unf;0;0;290;GasA;TA;N;FuseF;438;0;0;438;0;0;1;0;1;1;Fa;3;Typ;0;NA;Detchd;1930;Unf;1;246;TA;TA;N;0;0;0;0;0;0;NA;NA;NA;0;1;2009;WD;Normal;60000
