Id;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;MoSold;YrSold;SaleType;SaleCondition;SalePrice
1153;20;RL;90;14115;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;1Story;6;7;1956;2004;Gable;CompShg;Stone;Stone;None;0;TA;TA;PConc;TA;TA;No;ALQ;296;GLQ;547;230;1073;GasA;Ex;Y;SBrkr;1811;0;0;1811;0;0;1;0;2;1;Ex;6;Typ;1;Gd;Attchd;1956;Fin;2;470;TA;TA;Y;0;0;280;0;0;0;NA;NA;NA;0;7;2006;WD;Abnorml;230000
1154;30;RM;NA;5890;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;IDOTRR;Norm;Norm;1Fam;1Story;6;8;1930;2007;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;Gd;Gd;BrkTil;TA;TA;Av;ALQ;538;Unf;0;278;816;GasA;Ex;Y;SBrkr;816;0;0;816;0;0;1;0;2;1;TA;5;Typ;0;NA;Detchd;2002;Unf;1;432;TA;TA;Y;0;0;96;0;0;0;NA;NA;NA;0;6;2008;WD;Normal;120500
1155;60;RL;NA;13700;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;2Story;7;6;1965;1988;Gable;CompShg;VinylSd;VinylSd;Stone;288;TA;TA;CBlock;TA;TA;Gd;ALQ;454;Unf;0;410;864;GasA;TA;Y;SBrkr;902;918;0;1820;0;0;1;2;4;1;Gd;8;Typ;2;Gd;Attchd;1965;Unf;2;492;TA;TA;Y;60;84;0;0;273;0;NA;GdPrv;NA;0;5;2008;WD;Normal;201800
1156;20;RL;90;10768;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;Veenker;Norm;Norm;1Fam;1Story;5;8;1976;2004;Gable;CompShg;Plywood;Plywood;None;0;Gd;Gd;CBlock;Gd;TA;Gd;ALQ;1157;Unf;0;280;1437;GasA;TA;Y;SBrkr;1437;0;0;1437;1;0;2;0;3;1;Gd;6;Typ;1;Fa;Attchd;1976;RFn;2;528;TA;TA;Y;0;21;0;0;180;0;NA;NA;NA;0;7;2007;WD;Normal;218000
1157;80;RL;85;9350;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;SLvl;5;8;1965;1999;Gable;CompShg;BrkFace;BrkFace;None;0;TA;Gd;PConc;TA;TA;Gd;ALQ;633;Unf;0;586;1219;GasA;Gd;Y;SBrkr;1265;0;0;1265;0;1;2;0;3;1;Gd;6;Typ;1;Gd;Attchd;1965;RFn;2;502;TA;TA;Y;0;92;0;96;0;0;NA;MnPrv;NA;0;10;2008;WD;Normal;179900
1158;120;RL;34;5001;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;Twnhs;1Story;7;5;2007;2008;Gable;CompShg;VinylSd;VinylSd;Stone;166;Gd;TA;PConc;Gd;TA;No;GLQ;904;Unf;0;410;1314;GasA;Ex;Y;SBrkr;1314;0;0;1314;1;0;2;0;2;1;Gd;6;Typ;1;Gd;Attchd;2008;RFn;2;626;TA;TA;Y;172;62;0;0;0;0;NA;NA;NA;0;7;2009;WD;Normal;230000
1159;20;RL;92;11932;Pave;NA;Reg;Lvl;AllPub;FR2;Gtl;Somerst;Feedr;Norm;1Fam;1Story;8;5;2007;2008;Gable;CompShg;VinylSd;VinylSd;Stone;186;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1580;1580;GasA;Ex;Y;SBrkr;1580;0;0;1580;0;0;2;0;3;1;Gd;7;Typ;0;NA;Attchd;2008;RFn;3;830;TA;TA;Y;0;24;0;0;0;0;NA;NA;NA;0;6;2008;ConLD;Partial;235128
1160;60;RL;76;9120;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;2Story;6;6;1974;1974;Hip;CompShg;HdBoard;HdBoard;BrkFace;270;Gd;TA;CBlock;TA;TA;No;ALQ;442;Unf;0;459;901;GasA;TA;Y;SBrkr;943;933;0;1876;0;0;2;1;4;1;Gd;8;Typ;1;TA;Attchd;1974;RFn;2;540;Gd;TA;Y;0;69;0;0;0;0;NA;NA;NA;0;7;2008;WD;Normal;185000
1161;160;RL;24;2280;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NPkVill;Norm;Norm;Twnhs;2Story;6;5;1978;1978;Gable;CompShg;Plywood;Brk Cmn;None;0;TA;TA;CBlock;Gd;TA;No;ALQ;311;Unf;0;544;855;GasA;Fa;Y;SBrkr;855;601;0;1456;0;0;2;1;3;1;TA;7;Typ;1;TA;Attchd;1978;Unf;2;440;TA;TA;Y;26;0;0;0;0;0;NA;NA;NA;0;7;2010;WD;Normal;146000
1162;20;RL;NA;14778;Pave;NA;IR1;Low;AllPub;CulDSac;Gtl;Crawfor;PosN;Norm;1Fam;1Story;6;7;1954;2006;Hip;CompShg;HdBoard;HdBoard;BrkFace;72;Gd;TA;CBlock;TA;TA;No;BLQ;728;Unf;0;568;1296;GasA;Ex;Y;SBrkr;1640;0;0;1640;1;0;1;0;3;1;Gd;7;Typ;1;Gd;Detchd;1993;Unf;2;924;TA;TA;Y;108;0;0;216;0;0;NA;NA;NA;0;11;2008;WD;Normal;224000
1163;20;RL;109;8724;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;5;1968;1968;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;CBlock;Gd;TA;No;BLQ;492;Unf;0;402;894;GasA;Gd;Y;SBrkr;894;0;0;894;0;0;1;0;3;1;TA;5;Typ;1;Po;Attchd;1968;Fin;2;450;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;5;2007;WD;Normal;129000
1164;90;RL;60;12900;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Feedr;Norm;Duplex;SFoyer;4;4;1969;1969;Gable;CompShg;Plywood;Plywood;None;0;TA;TA;CBlock;Gd;TA;Av;GLQ;1198;Unf;0;0;1198;GasA;TA;Y;SBrkr;1258;0;0;1258;2;0;0;2;0;2;TA;6;Typ;0;NA;CarPort;1969;Unf;2;400;Fa;TA;Y;120;0;0;0;0;0;NA;NA;NA;0;1;2008;WD;Alloca;108959
1165;80;RL;NA;16157;Pave;NA;IR1;Lvl;AllPub;FR2;Gtl;Veenker;Feedr;Norm;1Fam;SLvl;5;7;1978;1978;Gable;CompShg;Plywood;Plywood;None;0;TA;TA;PConc;Gd;TA;Gd;ALQ;680;Rec;391;289;1360;GasA;Ex;Y;SBrkr;1432;0;0;1432;1;0;1;1;2;1;Gd;5;Typ;1;TA;Attchd;1978;Unf;2;588;TA;TA;Y;168;180;0;0;0;0;NA;NA;NA;0;6;2007;WD;Normal;194000
1166;20;RL;79;9541;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;1Story;7;5;2009;2009;Gable;CompShg;VinylSd;VinylSd;Stone;268;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1502;1502;GasA;Ex;Y;SBrkr;1502;0;0;1502;0;0;2;0;3;1;Gd;7;Typ;0;NA;Attchd;2009;RFn;2;644;TA;TA;Y;0;114;0;0;0;0;NA;NA;NA;0;9;2009;New;Partial;233170
1167;20;RL;64;10475;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;1Fam;1Story;8;5;2008;2008;Gable;CompShg;VinylSd;VinylSd;Stone;72;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;1694;1694;GasA;Ex;Y;SBrkr;1694;0;0;1694;0;0;2;0;3;1;Gd;7;Typ;0;NA;Attchd;2008;RFn;3;776;TA;TA;Y;160;33;0;0;0;0;NA;NA;NA;0;2;2010;WD;Normal;245350
1168;60;RL;58;10852;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Norm;1Fam;2Story;6;5;2000;2000;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;Gd;TA;No;GLQ;786;Unf;0;173;959;GasA;Ex;Y;SBrkr;959;712;0;1671;1;0;2;1;3;1;TA;7;Typ;1;TA;Attchd;2000;Fin;2;472;TA;TA;Y;0;38;0;0;0;0;NA;NA;NA;0;2;2006;WD;Normal;173000
1169;70;RL;120;13728;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;Edwards;Norm;Norm;1Fam;2Story;6;7;1935;1986;Hip;CompShg;Stucco;Stucco;None;0;TA;TA;CBlock;TA;TA;No;Rec;626;Unf;0;501;1127;GasA;Ex;Y;SBrkr;1236;872;0;2108;0;0;2;0;4;1;Gd;7;Typ;2;TA;Basment;1935;Unf;2;540;TA;TA;Y;0;0;0;0;90;0;NA;NA;NA;0;7;2008;WD;Normal;235000
1170;60;RL;118;35760;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;NoRidge;Norm;Norm;1Fam;2Story;10;5;1995;1996;Hip;CompShg;HdBoard;HdBoard;BrkFace;1378;Gd;Gd;PConc;Ex;TA;Gd;GLQ;1387;Unf;0;543;1930;GasA;Ex;Y;SBrkr;1831;1796;0;3627;1;0;3;1;4;1;Gd;10;Typ;1;TA;Attchd;1995;Fin;3;807;TA;TA;Y;361;76;0;0;0;0;NA;NA;NA;0;7;2006;WD;Normal;625000
1171;80;RL;76;9880;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Mitchel;Norm;Norm;1Fam;SLvl;6;6;1977;1977;Gable;CompShg;Plywood;Plywood;None;0;TA;TA;CBlock;TA;TA;Av;ALQ;522;Unf;0;574;1096;GasA;TA;Y;SBrkr;1118;0;0;1118;1;0;1;0;3;1;TA;6;Typ;1;Po;Attchd;1977;Fin;1;358;TA;TA;Y;203;0;0;0;0;576;Gd;GdPrv;NA;0;7;2008;WD;Normal;171000
1172;20;RL;76;9120;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;6;1958;1958;Hip;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;No;ALQ;662;Unf;0;599;1261;GasA;Ex;Y;SBrkr;1261;0;0;1261;1;0;1;0;3;1;TA;6;Typ;1;TA;Attchd;1958;RFn;2;433;TA;TA;Y;0;0;0;0;288;0;NA;NA;Shed;1400;11;2008;WD;Normal;163000
1173;160;FV;35;4017;Pave;Pave;IR1;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;TwnhsE;2Story;7;5;2006;2007;Gable;CompShg;MetalSd;MetalSd;None;0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;625;625;GasA;Ex;Y;SBrkr;625;625;0;1250;0;0;2;1;2;1;Gd;5;Typ;0;NA;Detchd;2006;Fin;2;625;TA;TA;Y;0;54;0;0;0;0;NA;NA;NA;0;3;2008;WD;Normal;171900
1174;50;RL;138;18030;Pave;NA;IR1;Bnk;AllPub;Inside;Gtl;ClearCr;Norm;Norm;1Fam;1.5Fin;5;6;1946;1994;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;No;Rec;152;BLQ;469;977;1598;GasA;TA;Y;SBrkr;1636;971;479;3086;0;0;3;0;3;1;Ex;12;Maj1;1;Gd;NA;NA;NA;0;0;NA;NA;Y;122;0;0;0;0;0;NA;MnPrv;NA;0;3;2007;WD;Normal;200500
1175;70;RL;80;16560;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;2Story;6;8;1932;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;BrkTil;Gd;TA;No;Rec;503;Unf;0;449;952;GasA;TA;Y;SBrkr;1170;1175;0;2345;0;0;2;1;4;1;TA;9;Typ;1;Gd;Detchd;1932;Unf;2;360;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;7;2006;WD;Normal;239000
1176;50;RL;85;10678;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NoRidge;Norm;Norm;1Fam;1.5Fin;8;5;1992;2000;Hip;CompShg;HdBoard;HdBoard;BrkFace;337;Gd;TA;PConc;Gd;TA;No;GLQ;700;Unf;0;983;1683;GasA;Ex;Y;SBrkr;2129;743;0;2872;0;0;2;1;4;1;Gd;9;Typ;1;TA;Attchd;1992;Fin;2;541;TA;TA;Y;0;33;0;0;0;0;NA;NA;NA;0;4;2007;WD;Normal;285000
1177;20;RL;37;6951;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;Mitchel;Norm;Norm;1Fam;1Story;5;5;1984;1985;Gable;CompShg;HdBoard;Plywood;None;0;TA;TA;CBlock;TA;TA;No;ALQ;658;Unf;0;218;876;GasA;TA;Y;SBrkr;923;0;0;923;1;0;1;0;3;1;TA;5;Typ;0;NA;Attchd;1984;Unf;1;264;TA;TA;Y;362;0;0;0;0;0;NA;MnPrv;NA;0;10;2008;WD;Normal;119500
1178;50;RM;NA;3950;Pave;Grvl;Reg;Bnk;AllPub;Inside;Gtl;OldTown;Artery;Norm;1Fam;1.5Fin;6;8;1926;2004;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;No;Rec;468;Unf;0;350;818;GasA;TA;Y;SBrkr;818;406;0;1224;0;0;1;0;3;1;TA;5;Typ;0;NA;Detchd;1926;Unf;1;210;TA;TA;N;0;0;116;0;0;0;NA;NA;NA;0;12;2009;WD;Normal;115000
1179;50;RL;54;7681;Pave;NA;IR1;Lvl;AllPub;FR2;Gtl;Crawfor;Norm;Norm;1Fam;1.5Fin;5;6;1921;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;731;731;GasA;Ex;Y;SBrkr;820;523;0;1343;0;0;1;1;3;1;TA;7;Typ;1;Gd;Detchd;1921;Unf;1;186;Fa;TA;Y;192;0;102;0;0;0;NA;NA;NA;0;7;2009;WD;Normal;154900
1180;20;RL;77;8335;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;Edwards;Norm;Norm;1Fam;1Story;5;5;1954;1954;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;Slab;NA;NA;NA;NA;0;NA;0;0;0;GasA;Gd;Y;SBrkr;1124;0;0;1124;0;0;1;0;3;1;TA;5;Min2;1;Gd;NA;NA;NA;0;0;NA;NA;N;0;36;190;0;0;0;NA;NA;NA;0;4;2006;WD;Normal;93000
1181;60;RL;NA;11170;Pave;NA;IR2;Lvl;AllPub;Corner;Gtl;Timber;Norm;Norm;1Fam;2Story;7;5;1990;1991;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;Wood;Gd;TA;No;LwQ;1216;Unf;0;0;1216;GasA;Ex;Y;SBrkr;1298;1216;0;2514;0;0;2;1;4;1;TA;8;Typ;0;NA;Attchd;1990;Fin;2;693;TA;TA;Y;0;0;0;0;0;0;NA;GdPrv;NA;0;4;2006;WD;Normal;250000
1182;120;RM;64;5587;Pave;NA;IR1;HLS;AllPub;Inside;Mod;Crawfor;Norm;Norm;TwnhsE;1Story;8;5;2008;2008;Hip;CompShg;CemntBd;CmentBd;Stone;186;Ex;TA;PConc;Ex;TA;Gd;GLQ;1480;Unf;0;120;1600;GasA;Ex;Y;SBrkr;1652;0;0;1652;1;1;2;0;2;1;Gd;5;Typ;1;Gd;Attchd;2008;Fin;2;482;TA;TA;Y;162;53;0;153;0;0;NA;NA;NA;0;11;2008;New;Partial;392500
1183;60;RL;160;15623;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;NoRidge;Norm;Norm;1Fam;2Story;10;5;1996;1996;Hip;CompShg;Wd Sdng;ImStucc;None;0;Gd;TA;PConc;Ex;TA;Av;GLQ;2096;Unf;0;300;2396;GasA;Ex;Y;SBrkr;2411;2065;0;4476;1;0;3;1;4;1;Ex;10;Typ;2;TA;Attchd;1996;Fin;3;813;TA;TA;Y;171;78;0;0;0;555;Ex;MnPrv;NA;0;7;2007;WD;Abnorml;745000
1184;30;RL;60;10800;Pave;Grvl;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1Story;5;6;1920;1950;Hip;CompShg;Stucco;Stucco;None;0;TA;TA;BrkTil;TA;TA;No;Rec;821;Unf;0;299;1120;GasA;Ex;Y;SBrkr;1130;0;0;1130;1;0;1;0;2;1;TA;5;Typ;1;Gd;Detchd;1970;Unf;2;720;TA;TA;Y;229;0;0;0;0;0;NA;NA;NA;0;6;2006;WD;Normal;120000
1185;20;RL;50;35133;Grvl;NA;Reg;Lvl;AllPub;Inside;Mod;Timber;Norm;Norm;1Fam;1Story;5;4;1963;1963;Hip;CompShg;MetalSd;MetalSd;BrkFace;226;TA;TA;CBlock;TA;TA;Gd;Rec;1159;Unf;0;413;1572;GasA;Gd;Y;SBrkr;1572;0;0;1572;1;0;1;1;3;1;TA;5;Typ;2;TA;2Types;1963;RFn;3;995;TA;TA;Y;0;263;0;0;263;0;NA;NA;NA;0;5;2007;WD;Normal;186700
1186;50;RL;60;9738;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;1Fam;1.5Fin;5;7;1924;1950;Gable;CompShg;AsbShng;AsbShng;None;0;TA;Gd;BrkTil;TA;TA;No;BLQ;392;Unf;0;392;784;GasA;Gd;Y;SBrkr;949;272;0;1221;1;0;1;0;4;1;TA;7;Typ;0;NA;Attchd;1965;Unf;1;392;TA;TA;Y;0;0;236;0;0;0;NA;NA;NA;0;3;2006;WD;Normal;104900
1187;190;RL;107;10615;Pave;NA;IR1;Bnk;AllPub;Corner;Mod;OldTown;Artery;Artery;2fmCon;2Story;3;5;1900;1970;Gable;CompShg;HdBoard;HdBoard;None;0;TA;TA;CBlock;Fa;TA;Mn;BLQ;440;Unf;0;538;978;GasA;TA;Y;SBrkr;1014;685;0;1699;1;0;2;0;3;2;TA;7;Typ;0;NA;CarPort;1920;Unf;2;420;Fa;Fa;Y;0;74;0;0;0;0;NA;NA;NA;0;8;2009;WD;Abnorml;95000
1188;20;RL;89;12461;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;NoRidge;Norm;Norm;1Fam;1Story;8;5;1994;1995;Gable;CompShg;ImStucc;ImStucc;None;0;Gd;TA;PConc;Gd;TA;No;GLQ;1456;Unf;0;168;1624;GasA;Ex;Y;SBrkr;1624;0;0;1624;1;0;2;0;2;1;Gd;5;Typ;1;Fa;Attchd;1994;RFn;3;757;TA;TA;Y;0;114;192;0;0;0;NA;GdPrv;NA;0;7;2006;WD;Normal;262000
1189;60;RL;68;8935;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;2002;2002;Gable;CompShg;VinylSd;VinylSd;BrkFace;95;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;831;831;GasA;Ex;Y;SBrkr;831;829;0;1660;0;0;2;1;3;1;Gd;7;Typ;0;NA;Attchd;2002;RFn;2;493;TA;TA;Y;144;68;0;0;0;0;NA;NA;NA;0;7;2009;WD;Normal;195000
1190;60;RL;60;7500;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;7;5;1999;1999;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;TA;TA;No;Unf;0;Unf;0;994;994;GasA;Gd;Y;SBrkr;1028;776;0;1804;0;0;2;1;3;1;Gd;7;Typ;1;TA;Attchd;1999;Fin;2;442;TA;TA;Y;140;60;0;0;0;0;NA;NA;NA;0;6;2010;WD;Normal;189000
1191;190;RL;NA;32463;Pave;NA;Reg;Low;AllPub;Inside;Mod;Mitchel;Norm;Norm;2fmCon;1Story;4;4;1961;1975;Gable;CompShg;MetalSd;MetalSd;Stone;149;TA;Gd;CBlock;TA;TA;Av;BLQ;1159;Unf;0;90;1249;GasA;Ex;Y;SBrkr;1622;0;0;1622;1;0;1;0;3;1;TA;7;Typ;1;TA;2Types;1975;Fin;4;1356;TA;TA;Y;439;0;0;0;0;0;NA;NA;NA;0;3;2007;WD;Normal;168000
1192;160;FV;24;2645;Pave;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;Twnhs;2Story;8;5;1999;2000;Gable;CompShg;MetalSd;MetalSd;BrkFace;456;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;776;776;GasA;Ex;Y;SBrkr;764;677;0;1441;0;0;2;1;2;1;Gd;5;Typ;0;NA;Detchd;1999;Unf;2;492;TA;TA;Y;206;0;0;0;0;0;NA;NA;NA;0;11;2007;WD;Normal;174000
1193;50;RM;60;9600;Pave;Grvl;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1.5Fin;5;8;1925;1994;Gambrel;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;TA;TA;Mn;Unf;0;Unf;0;702;702;GasA;Gd;Y;SBrkr;842;630;0;1472;0;0;1;0;3;1;Gd;6;Typ;0;NA;Detchd;1925;Unf;1;250;TA;Fa;P;0;0;84;0;0;0;NA;GdWo;NA;0;7;2007;WD;Normal;125000
1194;120;RM;NA;4500;Pave;NA;Reg;Lvl;AllPub;FR2;Gtl;Mitchel;Norm;Norm;TwnhsE;1Story;6;5;1999;1999;Hip;CompShg;VinylSd;VinylSd;BrkFace;425;TA;TA;PConc;Ex;TA;No;GLQ;883;Unf;0;341;1224;GasA;Ex;Y;SBrkr;1224;0;0;1224;1;0;2;0;2;1;TA;5;Typ;0;NA;Attchd;1999;Fin;2;402;TA;TA;Y;0;304;0;0;0;0;NA;NA;NA;0;6;2009;WD;Normal;165000
1195;60;RL;80;9364;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;Sawyer;Norm;Norm;1Fam;2Story;6;7;1969;1969;Gable;CompShg;HdBoard;HdBoard;Stone;143;TA;TA;CBlock;TA;TA;No;ALQ;371;Unf;0;292;663;GasA;TA;Y;SBrkr;663;689;0;1352;0;0;1;1;4;1;TA;7;Typ;0;NA;Attchd;1969;Fin;1;299;TA;TA;Y;379;36;0;0;0;0;NA;MnPrv;NA;0;3;2010;WD;Normal;158000
1196;60;RL;51;8029;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;Gd;TA;No;Unf;0;Unf;0;728;728;GasA;Ex;Y;SBrkr;728;728;0;1456;0;0;2;1;3;1;Gd;8;Typ;0;NA;Attchd;2005;Fin;2;400;TA;TA;Y;100;24;0;0;0;0;NA;NA;NA;0;7;2008;WD;Normal;176000
1197;60;RL;58;14054;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;7;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;879;879;GasA;Ex;Y;SBrkr;879;984;0;1863;0;0;2;1;4;1;Gd;9;Typ;1;Gd;BuiltIn;2006;Fin;3;660;TA;TA;Y;100;17;0;0;0;0;NA;NA;NA;0;11;2006;New;Partial;219210
1198;75;RM;65;8850;Pave;NA;IR1;Bnk;AllPub;Corner;Gtl;OldTown;Norm;Norm;1Fam;2.5Unf;7;6;1916;1950;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;815;815;GasA;Ex;Y;SBrkr;815;875;0;1690;0;0;1;0;3;1;TA;7;Typ;1;Gd;Detchd;1916;Unf;1;225;TA;TA;Y;0;0;330;0;0;0;NA;NA;NA;0;7;2006;ConLw;Normal;144000
1199;20;RL;70;9100;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2001;2001;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1212;1212;GasA;Ex;Y;SBrkr;1212;0;0;1212;0;0;2;0;3;1;Gd;6;Typ;0;NA;Attchd;2001;RFn;2;573;TA;TA;Y;356;0;0;0;0;0;NA;NA;NA;0;6;2009;WD;Normal;178000
1200;20;RL;75;11235;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;1Story;4;5;1963;1979;Gable;CompShg;HdBoard;HdBoard;BrkFace;51;TA;TA;CBlock;TA;TA;No;Rec;547;Unf;0;504;1051;GasA;Gd;Y;SBrkr;1382;0;0;1382;0;0;1;1;3;1;TA;6;Typ;1;Po;Attchd;1974;Unf;2;459;TA;TA;Y;0;82;0;0;0;0;NA;NA;NA;0;10;2006;WD;Normal;148000
1201;20;RL;71;9353;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;4;5;1970;1970;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;864;864;GasA;Gd;Y;SBrkr;864;0;0;864;0;0;1;0;3;1;TA;5;Typ;0;NA;Attchd;1972;Unf;1;280;TA;TA;Y;0;0;0;0;0;0;NA;NA;Shed;0;7;2006;Oth;Abnorml;116050
1202;60;RL;80;10400;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;1998;1998;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;866;866;GasA;Ex;Y;SBrkr;866;913;0;1779;0;0;2;1;3;1;Gd;6;Typ;0;NA;Attchd;1998;RFn;2;546;TA;TA;Y;198;36;0;0;0;0;NA;NA;NA;0;3;2009;WD;Normal;197900
1203;50;RM;50;6000;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;BrkSide;Norm;Norm;1Fam;1.5Fin;5;8;1925;1997;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;884;884;GasA;Ex;Y;SBrkr;884;464;0;1348;1;0;1;0;3;1;TA;5;Typ;1;Fa;Detchd;1960;Unf;1;216;TA;TA;N;0;0;208;0;0;0;NA;NA;NA;0;5;2009;WD;Normal;117000
